,baseline,sleeve25,sleeve50,sleeve75,staged50,full_switch
2021-09-29,120447.4421544572,120447.4421544572,120447.4421544572,120447.4421544572,120447.4421544572,120447.4421544572
2021-09-30,120451.17366130651,120451.17366130651,120451.17366130651,120451.17366130651,120451.17366130651,120451.17366130651
2021-10-08,120489.42571610103,120489.42571610103,120489.42571610103,120489.42571610103,120489.42571610103,120489.42571610103
2021-10-11,120503.02023664898,120503.02023664898,120503.02023664898,120503.02023664898,120503.02023664898,120503.02023664898
2021-10-12,120506.7517434983,120506.7517434983,120506.7517434983,120506.7517434983,120506.7517434983,120506.7517434983
2021-10-13,120510.48325034762,120510.48325034762,120510.48325034762,120510.48325034762,120510.48325034762,120510.48325034762
2021-10-14,120514.21475719694,120514.21475719694,120514.21475719694,120514.21475719694,120514.21475719694,120514.21475719694
2021-10-15,120517.94626404626,120517.94626404626,120517.94626404626,120517.94626404626,120517.94626404626,120517.94626404626
2021-10-18,120531.54078459421,120531.54078459421,120531.54078459421,120531.54078459421,120531.54078459421,120531.54078459421
2021-10-19,120535.27229144353,120535.27229144353,120535.27229144353,120535.27229144353,120535.27229144353,120535.27229144353
2021-10-20,120539.00379829285,120539.00379829285,120539.00379829285,120539.00379829285,120539.00379829285,120539.00379829285
2021-10-21,120542.73530514217,120542.73530514217,120542.73530514217,120542.73530514217,120542.73530514217,120542.73530514217
2021-10-22,120546.46681199149,120546.46681199149,120546.46681199149,120546.46681199149,120546.46681199149,120546.46681199149
2021-10-25,120560.06133253944,120560.06133253944,120560.06133253944,120560.06133253944,120560.06133253944,120560.06133253944
2021-10-26,120563.79283938876,120563.79283938876,120563.79283938876,120563.79283938876,120563.79283938876,120563.79283938876
2021-10-27,120567.52434623807,120567.52434623807,120567.52434623807,120567.52434623807,120567.52434623807,120567.52434623807
2021-10-28,118914.0592569621,118914.0592569621,118914.0592569621,118914.0592569621,118914.0592569621,118914.0592569621
2021-10-29,119167.06566790982,119167.06566790982,119167.06566790982,119167.06566790982,119167.06566790982,119167.06566790982
2021-11-01,118393.4916945504,118393.4916945504,118393.4916945504,118393.4916945504,118393.4916945504,118393.4916945504
2021-11-02,119846.32206052457,119846.32206052457,119846.32206052457,119846.32206052457,119846.32206052457,119846.32206052457
2021-11-03,118908.59272426592,118908.59272426592,118908.59272426592,118908.59272426592,118908.59272426592,118908.59272426592
2021-11-04,122126.10706419795,122126.10706419795,122126.10706419795,122126.10706419795,122126.10706419795,122126.10706419795
2021-11-05,122131.5549645964,122131.5549645964,122131.5549645964,122131.5549645964,122131.5549645964,122131.5549645964
2021-11-08,120263.74864917433,120263.74864917433,120263.74864917433,120263.74864917433,120263.74864917433,120263.74864917433
2021-11-09,119754.35520749725,119754.35520749725,119754.35520749725,119754.35520749725,119754.35520749725,119754.35520749725
2021-11-10,117292.25148301758,117292.25148301758,117292.25148301758,117292.25148301758,117292.25148301758,117292.25148301758
2021-11-11,118494.58424076164,118494.58424076164,118494.58424076164,118494.58424076164,118494.58424076164,118494.58424076164
2021-11-12,117936.51847506988,117936.51847506988,117936.51847506988,117936.51847506988,117936.51847506988,117936.51847506988
2021-11-15,121167.85209086948,121167.85209086948,121167.85209086948,121167.85209086948,121167.85209086948,121167.85209086948
2021-11-16,122389.28703627366,122389.28703627366,122389.28703627366,122389.28703627366,122389.28703627366,122389.28703627366
2021-11-17,121143.34176398236,121143.34176398236,121143.34176398236,121143.34176398236,121143.34176398236,121143.34176398236
2021-11-18,121197.22156476352,121197.22156476352,121197.22156476352,121197.22156476352,121197.22156476352,121197.22156476352
2021-11-19,120774.21860646579,120774.21860646579,120774.21860646579,120774.21860646579,120774.21860646579,120774.21860646579
2021-11-22,120210.21746348712,120210.21746348712,120210.21746348712,120210.21746348712,120210.21746348712,120210.21746348712
2021-11-23,118518.21403455111,118518.21403455111,118518.21403455111,118518.21403455111,118518.21403455111,118518.21403455111
2021-11-24,116121.21968221042,116121.21968221042,116121.21968221042,116121.21968221042,116121.21968221042,116121.21968221042
2021-11-25,114497.07260957507,114497.07260957507,114497.07260957507,114497.07260957507,114497.07260957507,114497.07260957507
2021-11-26,113885.62394893868,113885.62394893868,113885.62394893868,113885.62394893868,113885.62394893868,113885.62394893868
2021-11-29,114612.82181061011,114612.82181061011,114612.82181061011,114612.82181061011,114612.82181061011,114612.82181061011
2021-11-30,111946.42001903756,111946.42001903756,111946.42001903756,111946.42001903756,111946.42001903756,111946.42001903756
2021-12-01,112431.22100151282,112431.22100151282,112431.22100151282,112431.22100151282,112431.22100151282,112431.22100151282
2021-12-02,113764.42550934058,113764.42550934058,113764.42550934058,113764.42550934058,113764.42550934058,113764.42550934058
2021-12-03,118127.61990345221,118127.61990345221,118127.61990345221,118127.61990345221,118127.61990345221,118127.61990345221
2021-12-06,118006.42146385412,118006.42146385412,118006.42146385412,118006.42146385412,118006.42146385412,118006.42146385412
2021-12-07,117764.02458465796,117764.02458465796,117764.02458465796,117764.02458465796,117764.02458465796,117764.02458465796
2021-12-08,123581.62915027836,123581.62915027836,123581.62915027836,123581.62915027836,123581.62915027836,123581.62915027836
2021-12-09,126732.81747616034,126732.81747616034,126732.81747616034,126732.81747616034,126732.81747616034,126732.81747616034
2021-12-10,126490.42059696418,126490.42059696418,126490.42059696418,126490.42059696418,126490.42059696418,126490.42059696418
2021-12-13,127581.22822559577,127581.22822559577,127581.22822559577,127581.22822559577,127581.22822559577,127581.22822559577
2021-12-14,128793.2270697425,128793.2270697425,128793.2270697425,128793.2270697425,128793.2270697425,128793.2270697425
2021-12-15,126490.42059696418,126490.42059696418,126490.42059696418,126490.42059696418,126490.42059696418,126490.42059696418
2021-12-16,124066.42290867072,124066.42290867072,124066.42290867072,124066.42290867072,124066.42290867072,124066.42290867072
2021-12-17,120066.82383335334,120066.82383335334,120066.82383335334,120066.82383335334,120066.82383335334,120066.82383335334
2021-12-20,119945.62539375525,119945.62539375525,119945.62539375525,119945.62539375525,119945.62539375525,119945.62539375525
2021-12-21,120066.82383335334,120066.82383335334,120066.82383335334,120066.82383335334,120066.82383335334,120066.82383335334
2021-12-22,120794.0216950248,120794.0216950248,120794.0216950248,120794.0216950248,120794.0216950248,120794.0216950248
2021-12-23,124308.81978786689,124308.81978786689,124308.81978786689,124308.81978786689,124308.81978786689,124308.81978786689
2021-12-24,124066.42290867072,124066.42290867072,124066.42290867072,124066.42290867072,124066.42290867072,124066.42290867072
2021-12-27,122490.8215216468,122490.8215216468,122490.8215216468,122490.8215216468,122490.8215216468,122490.8215216468
2021-12-28,122428.27149051972,122428.27149051972,122428.27149051972,122428.27149051972,122428.27149051972,122428.27149051972
2021-12-29,122432.06518914986,122432.06518914986,122432.06518914986,122432.06518914986,122432.06518914986,122432.06518914986
2021-12-30,122435.85888777999,122435.85888777999,122435.85888777999,122435.85888777999,122435.85888777999,122435.85888777999
2021-12-31,122439.65258641013,122439.65258641013,122439.65258641013,122439.65258641013,122439.65258641013,122439.65258641013
2022-01-04,122458.48738093067,122458.48738093067,122458.48738093067,122458.48738093067,122458.48738093067,122458.48738093067
2022-01-05,122462.28107956081,122462.28107956081,122462.28107956081,122462.28107956081,122462.28107956081,122462.28107956081
2022-01-06,122466.07477819094,122466.07477819094,122466.07477819094,122466.07477819094,122466.07477819094,122466.07477819094
2022-01-07,122469.86847682108,122469.86847682108,122469.86847682108,122469.86847682108,122469.86847682108,122469.86847682108
2022-01-10,122483.68957271149,122483.68957271149,122483.68957271149,122483.68957271149,122483.68957271149,122483.68957271149
2022-01-11,122487.48327134163,122487.48327134163,122487.48327134163,122487.48327134163,122487.48327134163,122487.48327134163
2022-01-12,122491.27696997176,122491.27696997176,122491.27696997176,122491.27696997176,122491.27696997176,122491.27696997176
2022-01-13,122495.0706686019,122495.0706686019,122495.0706686019,122495.0706686019,122495.0706686019,122495.0706686019
2022-01-14,122498.86436723203,122498.86436723203,122498.86436723203,122498.86436723203,122498.86436723203,122498.86436723203
2022-01-17,122512.68546312244,122512.68546312244,122512.68546312244,122512.68546312244,122512.68546312244,122512.68546312244
2022-01-18,122516.47916175258,122516.47916175258,122516.47916175258,122516.47916175258,122516.47916175258,122516.47916175258
2022-01-19,122520.27286038271,122520.27286038271,122520.27286038271,122520.27286038271,122520.27286038271,122520.27286038271
2022-01-20,122524.06655901285,122524.06655901285,122524.06655901285,122524.06655901285,122524.06655901285,122524.06655901285
2022-01-21,122527.86025764298,122527.86025764298,122527.86025764298,122527.86025764298,122527.86025764298,122527.86025764298
2022-01-24,122541.6813535334,122541.6813535334,122541.6813535334,122541.6813535334,122541.6813535334,122541.6813535334
2022-01-25,118101.30489363705,118101.30489363705,118101.30489363705,118101.30489363705,118101.30489363705,118101.30489363705
2022-01-26,118732.50930800472,118732.50930800472,118732.50930800472,118732.50930800472,118732.50930800472,118732.50930800472
2022-01-27,116628.51131453548,116628.51131453548,116628.51131453548,116628.51131453548,116628.51131453548,116628.51131453548
2022-01-28,116365.50529494323,116365.50529494323,116365.50529494323,116365.50529494323,116365.50529494323,116365.50529494323
2022-02-07,115875.9039943213,115875.9039943213,115875.9039943213,115875.9039943213,115875.9039943213,115875.9039943213
2022-02-08,115879.48002171855,115879.48002171855,115879.48002171855,115879.48002171855,115879.48002171855,115879.48002171855
2022-02-09,115883.05604911581,115883.05604911581,115883.05604911581,115883.05604911581,115883.05604911581,115883.05604911581
2022-02-10,115886.63207651307,115886.63207651307,115886.63207651307,115886.63207651307,115886.63207651307,115886.63207651307
2022-02-11,115890.20810391032,115890.20810391032,115890.20810391032,115890.20810391032,115890.20810391032,115890.20810391032
2022-02-14,115903.2361861021,115903.2361861021,115903.2361861021,115903.2361861021,115903.2361861021,115903.2361861021
2022-02-15,115840.83403433094,115840.83403433094,115840.83403433094,115840.83403433094,115840.83403433094,115840.83403433094
2022-02-16,115028.65432709218,115028.65432709218,115028.65432709218,115028.65432709218,115028.65432709218,115028.65432709218
2022-02-17,112390.65677790946,112390.65677790946,112390.65677790946,112390.65677790946,112390.65677790946,112390.65677790946
2022-02-18,113745.35208611793,113745.35208611793,113745.35208611793,113745.35208611793,113745.35208611793,113745.35208611793
2022-02-21,113816.65541796989,113816.65541796989,113816.65541796989,113816.65541796989,113816.65541796989,113816.65541796989
2022-02-22,115028.75256209678,115028.75256209678,115028.75256209678,115028.75256209678,115028.75256209678,115028.75256209678
2022-02-23,115028.75256209678,115028.75256209678,115028.75256209678,115028.75256209678,115028.75256209678,115028.75256209678
2022-02-24,117524.25018220252,117524.25018220252,117524.25018220252,117524.25018220252,117524.25018220252,117524.25018220252
2022-02-25,114672.25290208167,114672.25290208167,114672.25290208167,114672.25290208167,114672.25290208167,114672.25290208167
2022-02-28,115955.65337806052,115955.65337806052,115955.65337806052,115955.65337806052,115955.65337806052,115955.65337806052
2022-03-01,117666.85684590643,117666.85684590643,117666.85684590643,117666.85684590643,117666.85684590643,117666.85684590643
2022-03-02,121303.15677790946,121303.15677790946,121303.15677790946,121303.15677790946,121303.15677790946,121303.15677790946
2022-03-03,126080.25052218742,126080.25052218742,126080.25052218742,126080.25052218742,126080.25052218742,126080.25052218742
2022-03-04,122443.9505901844,122443.9505901844,122443.9505901844,122443.9505901844,122443.9505901844,122443.9505901844
2022-03-07,132354.6547380001,132354.6547380001,132354.6547380001,132354.6547380001,132354.6547380001,132354.6547380001
2022-03-08,128076.65031819648,128076.65031819648,128076.65031819648,128076.65031819648,128076.65031819648,128076.65031819648
2022-03-09,131071.25426202123,131071.25426202123,131071.25426202123,131071.25426202123,131071.25426202123,131071.25426202123
2022-03-10,124226.45738988229,124226.45738988229,124226.45738988229,124226.45738988229,124226.45738988229,124226.45738988229
2022-03-11,124654.25188212699,124654.25188212699,124654.25188212699,124654.25188212699,124654.25188212699,124654.25188212699
2022-03-14,120304.95263009374,120304.95263009374,120304.95263009374,120304.95263009374,120304.95263009374,120304.95263009374
2022-03-15,116240.84970622367,116240.84970622367,116240.84970622367,116240.84970622367,116240.84970622367,116240.84970622367
2022-03-16,118237.24950223273,118237.24950223273,118237.24950223273,118237.24950223273,118237.24950223273,118237.24950223273
2022-03-17,117524.25018220252,117524.25018220252,117524.25018220252,117524.25018220252,117524.25018220252,117524.25018220252
