,rich,no_dde,specific,joint,joint_valid,without_weak_edge_filter,without_emerging_trend,without_quality_extension,without_hot_exit_protection,without_all
2020-10-12,102152.97939109331,102152.97939109331,102152.97939109331,102152.97939109331,180563.0141886346,180563.0141886346,180563.0141886346,180563.0141886346,180563.0141886346,180563.0141886346
2020-10-13,102156.15117191522,102156.15117191522,102156.15117191522,102156.15117191522,180568.61144890857,180568.61144890857,180568.61144890857,180568.61144890857,180568.61144890857,180568.61144890857
2020-10-14,102159.32295273713,102159.32295273713,102159.32295273713,102159.32295273713,180574.20870918254,180574.20870918254,180574.20870918254,180574.20870918254,180574.20870918254,180574.20870918254
2020-10-15,102162.49473355904,102162.49473355904,102162.49473355904,102162.49473355904,180579.8059694565,180579.8059694565,180579.8059694565,180579.8059694565,180579.8059694565,180579.8059694565
2020-10-16,102165.66651438095,102165.66651438095,102165.66651438095,102165.66651438095,180585.40322973047,180585.40322973047,180585.40322973047,180585.40322973047,180585.40322973047,180585.40322973047
2020-10-19,102177.2218568467,102177.2218568467,102177.2218568467,102177.2218568467,180605.7950105524,180605.7950105524,180605.7950105524,180605.7950105524,180605.7950105524,180605.7950105524
2020-10-20,102180.39363766862,102180.39363766862,102180.39363766862,102180.39363766862,180611.39227082636,180611.39227082636,180611.39227082636,180611.39227082636,180611.39227082636,180611.39227082636
2020-10-21,102183.56541849053,102183.56541849053,102183.56541849053,102183.56541849053,180616.98953110032,180616.98953110032,180616.98953110032,180616.98953110032,180616.98953110032,180616.98953110032
2020-10-22,102186.73719931244,102186.73719931244,102186.73719931244,102186.73719931244,180622.58679137428,180622.58679137428,180622.58679137428,180622.58679137428,180622.58679137428,180622.58679137428
2020-10-23,102189.90898013435,102189.90898013435,102189.90898013435,102189.90898013435,180628.18405164825,180628.18405164825,180628.18405164825,180628.18405164825,180628.18405164825,180628.18405164825
2020-10-26,102201.4643226001,102201.4643226001,102201.4643226001,102201.4643226001,180648.57583247017,180648.57583247017,180648.57583247017,180648.57583247017,180648.57583247017,180648.57583247017
2020-10-27,102204.63610342202,102204.63610342202,102204.63610342202,102204.63610342202,180654.17309274414,180654.17309274414,180654.17309274414,180654.17309274414,180654.17309274414,180654.17309274414
2020-10-28,102207.80788424393,102207.80788424393,102207.80788424393,102207.80788424393,180659.7703530181,180659.7703530181,180659.7703530181,180659.7703530181,180659.7703530181,180659.7703530181
2020-10-29,102210.97966506584,102210.97966506584,102210.97966506584,102210.97966506584,180665.36761329207,180665.36761329207,180665.36761329207,180665.36761329207,180665.36761329207,180665.36761329207
2020-10-30,102214.15144588775,102214.15144588775,102214.15144588775,102214.15144588775,180670.96487356603,180670.96487356603,180670.96487356603,180670.96487356603,180670.96487356603,180670.96487356603
2020-11-02,102225.7067883535,102225.7067883535,102225.7067883535,102225.7067883535,180691.35665438796,180691.35665438796,180691.35665438796,180691.35665438796,180691.35665438796,180691.35665438796
2020-11-03,102316.32359201356,102316.32359201356,102316.32359201356,102316.32359201356,180784.39893750008,180784.39893750008,180784.39893750008,180784.39893750008,180784.39893750008,180784.39893750008
2020-11-04,102637.49444622263,102637.49444622263,102637.49444622263,102637.49444622263,181107.9952711612,181107.9952711612,181107.9952711612,181107.9952711612,181107.9952711612,181107.9952711612
2020-11-05,103946.16157368603,103946.16157368603,103946.16157368603,103946.16157368603,182419.08787807665,182419.08787807665,182419.08787807665,182419.08787807665,182419.08787807665,182419.08787807665
2020-11-06,103905.89831384998,103905.89831384998,103905.89831384998,103905.89831384998,182353.23966657784,182353.23966657784,182353.23966657784,182353.23966657784,182353.23966657784,182353.23966657784
2020-11-09,102817.50151428561,102817.50151428561,102817.50151428561,102817.50151428561,180820.86295919825,180820.86295919825,180820.86295919825,180820.86295919825,180820.86295919825,180820.86295919825
2020-11-10,103186.92532085108,103186.92532085108,103186.92532085108,103186.92532085108,181328.29774424405,181328.29774424405,181328.29774424405,181328.29774424405,181328.29774424405,181328.29774424405
2020-11-11,105330.6523876249,105330.6523876249,105330.6523876249,105330.6523876249,184704.46910325356,184704.46910325356,184704.46910325356,184704.46910325356,184704.46910325356,184704.46910325356
2020-11-12,105031.73768371901,105031.73768371901,105031.73768371901,105031.73768371901,184030.5658670629,184030.5658670629,184030.5658670629,184030.5658670629,184030.5658670629,184030.5658670629
2020-11-13,105025.38233366635,105025.38233366635,105025.38233366635,105025.38233366635,183717.6251810603,183717.6251810603,183717.6251810603,183717.6251810603,183717.6251810603,183717.6251810603
2020-11-16,105031.43535848717,105031.43535848717,105031.43535848717,105031.43535848717,183662.76784840765,183662.76784840765,183662.76784840765,183662.76784840765,183662.76784840765,183662.76784840765
2020-11-17,105034.70042698033,105034.70042698033,105034.70042698033,105034.70042698033,183657.75386953252,183657.75386953252,183657.75386953252,183657.75386953252,183657.75386953252,183657.75386953252
2020-11-18,105037.96549547349,105037.96549547349,105037.96549547349,105037.96549547349,183663.44441747773,183663.44441747773,183663.44441747773,183663.44441747773,183663.44441747773,183663.44441747773
2020-11-19,105041.23056396664,105041.23056396664,105041.23056396664,105041.23056396664,183669.13496542294,183669.13496542294,183669.13496542294,183669.13496542294,183669.13496542294,183669.13496542294
2020-11-20,105044.4956324598,105044.4956324598,105044.4956324598,105044.4956324598,183674.82551336815,183674.82551336815,183674.82551336815,183674.82551336815,183674.82551336815,183674.82551336815
2020-11-23,105056.39083793925,105056.39083793925,105056.39083793925,105056.39083793925,183695.55715720376,183695.55715720376,183695.55715720376,183695.55715720376,183695.55715720376,183695.55715720376
2020-11-24,105059.65590643241,105059.65590643241,105059.65590643241,105059.65590643241,183701.24770514897,183701.24770514897,183701.24770514897,183701.24770514897,183701.24770514897,183701.24770514897
2020-11-25,105062.92097492557,105062.92097492557,105062.92097492557,105062.92097492557,183706.93825309418,183706.93825309418,183706.93825309418,183706.93825309418,183706.93825309418,183706.93825309418
2020-11-26,105066.18604341873,105066.18604341873,105066.18604341873,105066.18604341873,183712.6288010394,183712.6288010394,183712.6288010394,183712.6288010394,183712.6288010394,183712.6288010394
2020-11-27,105069.45111191188,105069.45111191188,105069.45111191188,105069.45111191188,183718.3193489846,183718.3193489846,183718.3193489846,183718.3193489846,183718.3193489846,183718.3193489846
2020-11-30,105081.34631739133,105081.34631739133,105081.34631739133,105081.34631739133,183739.0509928202,183739.0509928202,183739.0509928202,183739.0509928202,183739.0509928202,183739.0509928202
2020-12-01,105084.61138588449,105084.61138588449,105084.61138588449,105084.61138588449,183744.74154076542,183744.74154076542,183744.74154076542,183744.74154076542,183744.74154076542,183744.74154076542
2020-12-02,105087.87645437765,105087.87645437765,105087.87645437765,105087.87645437765,183750.43208871063,183750.43208871063,183750.43208871063,183750.43208871063,183750.43208871063,183750.43208871063
2020-12-03,105091.1415228708,105091.1415228708,105091.1415228708,105091.1415228708,183756.12263665584,183756.12263665584,183756.12263665584,183756.12263665584,183756.12263665584,183756.12263665584
2020-12-04,105094.40659136396,105094.40659136396,105094.40659136396,105094.40659136396,183761.81318460105,183761.81318460105,183761.81318460105,183761.81318460105,183761.81318460105,183761.81318460105
2020-12-07,105106.30179684341,105106.30179684341,105106.30179684341,105106.30179684341,183782.54482843666,183782.54482843666,183782.54482843666,183782.54482843666,183782.54482843666,183782.54482843666
2020-12-08,105109.56686533657,105109.56686533657,105109.56686533657,105109.56686533657,183788.23537638187,183788.23537638187,183788.23537638187,183788.23537638187,183788.23537638187,183788.23537638187
2020-12-09,105112.83193382973,105112.83193382973,105112.83193382973,105112.83193382973,183793.92592432708,183793.92592432708,183793.92592432708,183793.92592432708,183793.92592432708,183793.92592432708
2020-12-10,105116.09700232289,105116.09700232289,105116.09700232289,105116.09700232289,183799.6164722723,183799.6164722723,183799.6164722723,183799.6164722723,183799.6164722723,183799.6164722723
2020-12-11,105119.36207081605,105119.36207081605,105119.36207081605,105119.36207081605,183805.3070202175,183805.3070202175,183805.3070202175,183805.3070202175,183805.3070202175,183805.3070202175
2020-12-14,105131.2572762955,105131.2572762955,105131.2572762955,105131.2572762955,183826.0386640531,183826.0386640531,183826.0386640531,183826.0386640531,183826.0386640531,183826.0386640531
2020-12-15,105134.52234478865,105134.52234478865,105134.52234478865,105134.52234478865,183831.72921199832,183831.72921199832,183831.72921199832,183831.72921199832,183831.72921199832,183831.72921199832
2020-12-16,105137.78741328181,105137.78741328181,105137.78741328181,105137.78741328181,183837.41975994353,183837.41975994353,183837.41975994353,183837.41975994353,183837.41975994353,183837.41975994353
2020-12-17,105141.05248177497,105141.05248177497,105141.05248177497,105141.05248177497,183843.11030788874,183843.11030788874,183843.11030788874,183843.11030788874,183843.11030788874,183843.11030788874
2020-12-18,105144.31755026813,105144.31755026813,105144.31755026813,105144.31755026813,183848.80085583395,183848.80085583395,183848.80085583395,183848.80085583395,183848.80085583395,183848.80085583395
2020-12-21,105156.21275574758,105156.21275574758,105156.21275574758,105156.21275574758,183869.53249966956,183869.53249966956,183869.53249966956,183869.53249966956,183869.53249966956,183869.53249966956
2020-12-22,105159.47782424073,105159.47782424073,105159.47782424073,105159.47782424073,183875.22304761477,183875.22304761477,183875.22304761477,183875.22304761477,183875.22304761477,183875.22304761477
2020-12-23,105162.74289273389,105162.74289273389,105162.74289273389,105162.74289273389,183880.91359555998,183880.91359555998,183880.91359555998,183880.91359555998,183880.91359555998,183880.91359555998
2020-12-24,105166.00796122705,105166.00796122705,105166.00796122705,105166.00796122705,183886.6041435052,183886.6041435052,183886.6041435052,183886.6041435052,183886.6041435052,183886.6041435052
2020-12-25,105169.2730297202,105169.2730297202,105169.2730297202,105169.2730297202,183892.2946914504,183892.2946914504,183892.2946914504,183892.2946914504,183892.2946914504,183892.2946914504
2020-12-28,105181.16823519966,105181.16823519966,105181.16823519966,105181.16823519966,183913.026335286,183913.026335286,183913.026335286,183913.026335286,183913.026335286,183913.026335286
2020-12-29,105184.43330369281,105184.43330369281,105184.43330369281,105184.43330369281,183918.71688323122,183918.71688323122,183918.71688323122,183918.71688323122,183918.71688323122,183918.71688323122
2020-12-30,105187.69837218597,105187.69837218597,105187.69837218597,105187.69837218597,183924.40743117643,183924.40743117643,183924.40743117643,183924.40743117643,183924.40743117643,183924.40743117643
2020-12-31,105190.96344067913,105190.96344067913,105190.96344067913,105190.96344067913,183930.09797912164,183930.09797912164,183930.09797912164,183930.09797912164,183930.09797912164,183930.09797912164
2021-01-04,105207.17371465173,105207.17371465173,105207.17371465173,105207.17371465173,183958.35017090247,183958.35017090247,183958.35017090247,183958.35017090247,183958.35017090247,183958.35017090247
2021-01-05,105210.43878314488,105210.43878314488,105210.43878314488,105210.43878314488,183964.04071884768,183964.04071884768,183964.04071884768,183964.04071884768,183964.04071884768,183964.04071884768
2021-01-06,105213.70385163804,105213.70385163804,105213.70385163804,105213.70385163804,183969.7312667929,183969.7312667929,183969.7312667929,183969.7312667929,183969.7312667929,183969.7312667929
2021-01-07,105216.9689201312,105216.9689201312,105216.9689201312,105216.9689201312,183975.4218147381,183975.4218147381,183975.4218147381,183975.4218147381,183975.4218147381,183975.4218147381
2021-01-08,105220.23398862436,105220.23398862436,105220.23398862436,105220.23398862436,183981.1123626833,183981.1123626833,183981.1123626833,183981.1123626833,183981.1123626833,183981.1123626833
2021-01-11,105232.1291941038,105232.1291941038,105232.1291941038,105232.1291941038,184001.84400651892,184001.84400651892,184001.84400651892,184001.84400651892,184001.84400651892,184001.84400651892
2021-01-12,105235.39426259696,105235.39426259696,105235.39426259696,105235.39426259696,184007.56565035455,184007.56565035455,184007.56565035455,184007.56565035455,184007.56565035455,184007.56565035455
2021-01-13,105238.65933109012,105238.65933109012,105238.65933109012,105238.65933109012,184013.28729419017,184013.28729419017,184013.28729419017,184013.28729419017,184013.28729419017,184013.28729419017
